UDPV	// User ID
2-12-2020	// Evaluation date
UDLV_HV_06_orientation	2-12-2020	12:41:35:294	// Source file name and timestamp
100.000	// Sampling rate
36.919	// Data capture period

0.020000	// MOE
0.632000	// BslLeft
0.649000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	LKNLX	LKNLY	LKNLZ	RKNLX	RKNLY	RKNLZ	LTRCX	LTRCY	LTRCZ	RTRCX	RTRCY	RTRCZ	LeftSuccessCount	RightSuccessCount	TargetHit_Left	TargetHit_Right	LeftCount	TrgtLeft	TrgtRight	LSL	RFx	RFy	RFz	LFx	LFy	LFz	RSL	Trgt	
10	0.108758	-0.978730	0.077084	0.155833	-0.923111	0.104371	0.192868	-0.817061	0.043877	-0.089632	-0.980312	0.081312	-0.125883	-0.913762	0.099182	-0.143329	-0.815639	0.043187	-0.046162	-0.796849	0.047783	-0.149967	-0.880388	0.463313	0.180308	-0.894363	0.476178	-0.153613	-0.818858	0.849254	0.184511	-0.807872	0.846660	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015191	0.007285	0.213437	0.014972	0.000417	0.251046	NaN	0.342145	
11	0.108840	-0.978798	0.076974	0.155847	-0.923234	0.104220	0.192870	-0.817168	0.043788	-0.089693	-0.980467	0.081123	-0.125972	-0.913886	0.099027	-0.143356	-0.815739	0.043098	-0.046046	-0.796724	0.047707	-0.150442	-0.881598	0.463301	0.180501	-0.894424	0.476020	-0.153668	-0.818808	0.848983	0.184551	-0.807860	0.846483	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017327	0.004538	0.214963	0.016803	-0.004771	0.250741	NaN	0.342145	
12	0.108837	-0.978856	0.076902	0.155907	-0.923328	0.104140	0.192908	-0.817170	0.043700	-0.089731	-0.980516	0.081049	-0.125957	-0.913986	0.098871	-0.143321	-0.815731	0.043050	-0.046206	-0.796995	0.047631	-0.150922	-0.882733	0.463235	0.180643	-0.894386	0.475971	-0.153738	-0.818780	0.848647	0.184583	-0.807900	0.846339	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017327	0.007895	0.217100	0.018634	-0.004771	0.251961	NaN	0.342145	
13	0.108912	-0.978869	0.076845	0.155927	-0.923329	0.104138	0.192879	-0.817176	0.043677	-0.089734	-0.980559	0.081033	-0.125968	-0.914023	0.098706	-0.143290	-0.815706	0.043005	-0.046191	-0.797020	0.047589	-0.151512	-0.883735	0.463363	0.180774	-0.894333	0.475968	-0.153893	-0.818791	0.848392	0.184600	-0.807884	0.846350	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017937	0.009116	0.219236	0.017413	-0.003550	0.252267	NaN	0.342145	
14	0.108888	-0.978821	0.076900	0.155964	-0.923270	0.104156	0.192902	-0.817120	0.043628	-0.089716	-0.980584	0.081021	-0.126002	-0.913956	0.098647	-0.143321	-0.815707	0.042982	-0.046150	-0.796915	0.047674	-0.151931	-0.884568	0.463433	0.180913	-0.894216	0.475999	-0.154051	-0.818779	0.848180	0.184602	-0.807864	0.846371	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.018548	0.005148	0.220762	0.013446	-0.010875	0.253182	NaN	0.342145	
15	0.108883	-0.978811	0.076939	0.156024	-0.923176	0.104199	0.192868	-0.817093	0.043707	-0.089741	-0.980557	0.081028	-0.126117	-0.913872	0.098696	-0.143352	-0.815660	0.043043	-0.046064	-0.796754	0.047804	-0.152242	-0.885191	0.463459	0.180942	-0.894046	0.476018	-0.154129	-0.818749	0.848060	0.184620	-0.807848	0.846477	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017632	0.006369	0.221677	0.019244	-0.003245	0.253487	NaN	0.342145	
16	0.108886	-0.978791	0.076990	0.155998	-0.923144	0.104240	0.192854	-0.817063	0.043815	-0.089809	-0.980610	0.081046	-0.126222	-0.913982	0.098782	-0.143328	-0.815641	0.043089	-0.046089	-0.796696	0.047937	-0.152599	-0.885694	0.463535	0.180931	-0.893907	0.476051	-0.154210	-0.818784	0.847957	0.184666	-0.807911	0.846622	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017632	0.008505	0.222898	0.020770	-0.004771	0.253792	NaN	0.342145	
17	0.108827	-0.978742	0.076959	0.155964	-0.923093	0.104199	0.192929	-0.816994	0.043847	-0.089818	-0.980594	0.081021	-0.126312	-0.914048	0.098816	-0.143406	-0.815681	0.043139	-0.045977	-0.796517	0.048071	-0.152775	-0.886045	0.463508	0.180906	-0.893870	0.476016	-0.154297	-0.818914	0.847736	0.184616	-0.807993	0.846688	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.019463	0.007895	0.223203	0.016193	-0.012095	0.253487	NaN	0.342145	
18	0.108809	-0.978823	0.076927	0.155960	-0.923180	0.104236	0.192962	-0.817077	0.043872	-0.089836	-0.980645	0.080946	-0.126386	-0.914181	0.098771	-0.143479	-0.815746	0.043165	-0.045982	-0.796589	0.048077	-0.152866	-0.886232	0.463448	0.180861	-0.893874	0.476030	-0.154297	-0.819088	0.847583	0.184609	-0.808169	0.846766	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017937	0.010641	0.222593	0.017719	-0.007213	0.255623	NaN	0.342145	
19	0.108814	-0.978809	0.076940	0.155895	-0.923199	0.104220	0.192894	-0.817128	0.043831	-0.089823	-0.980626	0.080899	-0.126346	-0.914107	0.098728	-0.143479	-0.815794	0.043113	-0.046029	-0.796675	0.048021	-0.152784	-0.886221	0.463365	0.180742	-0.893857	0.476094	-0.154225	-0.819374	0.847479	0.184495	-0.808256	0.846816	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017327	0.009116	0.221982	0.020770	-0.007213	0.254708	NaN	0.342145	
20	0.108822	-0.978831	0.076949	0.155847	-0.923238	0.104266	0.192864	-0.817102	0.043771	-0.089808	-0.980657	0.080908	-0.126254	-0.914099	0.098676	-0.143412	-0.815748	0.043096	-0.046093	-0.796786	0.047930	-0.152696	-0.886126	0.463298	0.180599	-0.893965	0.476106	-0.154219	-0.819684	0.847492	0.184464	-0.808418	0.846863	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017632	0.009116	0.221067	0.019550	-0.007213	0.254708	NaN	0.342145	
21	0.108845	-0.978853	0.077018	0.155882	-0.923207	0.104313	0.192855	-0.817095	0.043815	-0.089791	-0.980701	0.080943	-0.126133	-0.914126	0.098597	-0.143373	-0.815739	0.043054	-0.045787	-0.796556	0.048139	-0.152562	-0.886045	0.463277	0.180526	-0.894005	0.476122	-0.154229	-0.820208	0.847633	0.184427	-0.808565	0.846935	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.016717	0.011557	0.219541	0.017413	-0.005992	0.255318	NaN	0.342145	
22	0.108865	-0.978793	0.076960	0.155843	-0.923167	0.104235	0.192854	-0.817073	0.043727	-0.089811	-0.980691	0.080908	-0.126170	-0.914048	0.098541	-0.143362	-0.815724	0.043035	-0.045789	-0.796553	0.048061	-0.152452	-0.885922	0.463260	0.180475	-0.894088	0.476108	-0.154402	-0.820929	0.847923	0.184332	-0.808731	0.846948	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017022	0.012167	0.217405	0.013446	-0.008433	0.254403	NaN	0.342145	
23	0.108903	-0.978796	0.076938	0.155879	-0.923190	0.104210	0.192843	-0.817092	0.043729	-0.089764	-0.980703	0.080862	-0.126092	-0.914110	0.098574	-0.143334	-0.815738	0.043048	-0.045904	-0.796803	0.048043	-0.152350	-0.885849	0.463194	0.180454	-0.894247	0.476107	-0.154465	-0.821391	0.848146	0.184240	-0.808939	0.846936	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.017022	0.008200	0.215269	0.016498	-0.001414	0.253182	NaN	0.342145	
24	0.108868	-0.978789	0.076867	0.155832	-0.923136	0.104129	0.192831	-0.817131	0.043770	-0.089739	-0.980676	0.080825	-0.126177	-0.914181	0.098638	-0.143342	-0.815769	0.043060	-0.045938	-0.796798	0.048050	-0.152165	-0.885549	0.463138	0.180315	-0.894495	0.476065	-0.154477	-0.821657	0.848232	0.184157	-0.809292	0.846918	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.009421	0.214048	0.018939	-0.002330	0.252572	NaN	0.342145	
25	0.108833	-0.978788	0.076857	0.155859	-0.923223	0.104173	0.192913	-0.817152	0.043840	-0.089762	-0.980686	0.080803	-0.126146	-0.914173	0.098736	-0.143411	-0.815787	0.043140	-0.045689	-0.796502	0.048265	-0.152029	-0.885300	0.463158	0.180191	-0.894798	0.476092	-0.154515	-0.821835	0.848323	0.183971	-0.809746	0.846931	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.010947	0.213743	0.013446	-0.005992	0.250435	NaN	0.342145	
26	0.108804	-0.978797	0.076880	0.155871	-0.923209	0.104210	0.192887	-0.817123	0.043823	-0.089698	-0.980608	0.080861	-0.126150	-0.914146	0.098738	-0.143410	-0.815767	0.043192	-0.045977	-0.796684	0.048019	-0.151904	-0.885078	0.463156	0.180174	-0.895087	0.476168	-0.154545	-0.822025	0.848410	0.183863	-0.810147	0.846950	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.016106	0.009421	0.212827	0.012836	-0.003550	0.249825	NaN	0.342145	
27	0.108752	-0.978863	0.076958	0.155848	-0.923262	0.104274	0.192872	-0.817084	0.043858	-0.089733	-0.980624	0.080889	-0.126170	-0.914056	0.098733	-0.143443	-0.815768	0.043248	-0.045989	-0.796646	0.048049	-0.151730	-0.884790	0.463144	0.180079	-0.895379	0.476199	-0.154576	-0.822205	0.848517	0.183817	-0.810570	0.847080	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.014275	0.010336	0.211912	0.016803	-0.002025	0.251046	NaN	0.342145	
28	0.108756	-0.978873	0.076996	0.155861	-0.923284	0.104335	0.192855	-0.817046	0.043817	-0.089675	-0.980630	0.080946	-0.126091	-0.914062	0.098696	-0.143367	-0.815672	0.043193	-0.046049	-0.796650	0.047977	-0.151580	-0.884615	0.463123	0.180033	-0.895666	0.476207	-0.154656	-0.822482	0.848681	0.183639	-0.811130	0.847085	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.013970	0.009116	0.213132	0.016193	-0.000499	0.249825	NaN	0.342145	
29	0.108805	-0.978853	0.076953	0.155822	-0.923328	0.104286	0.192774	-0.817132	0.043842	-0.089777	-0.980725	0.080933	-0.126093	-0.914020	0.098664	-0.143342	-0.815666	0.043139	-0.045657	-0.796362	0.048242	-0.151564	-0.884654	0.463167	0.179994	-0.895953	0.476146	-0.154737	-0.822676	0.848814	0.183477	-0.811698	0.847026	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015801	0.006674	0.212827	0.013751	-0.000193	0.250130	NaN	0.342145	
30	0.108776	-0.978871	0.076856	0.155841	-0.923357	0.104148	0.192812	-0.817154	0.043770	-0.089775	-0.980709	0.080854	-0.126097	-0.914098	0.098575	-0.143377	-0.815719	0.043110	-0.045901	-0.796826	0.048046	-0.151579	-0.884780	0.463076	0.179990	-0.896294	0.476032	-0.154966	-0.823055	0.848843	0.183365	-0.812268	0.846937	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.014580	0.009421	0.214353	0.014667	-0.001414	0.251656	NaN	0.342145	
31	0.108813	-0.978958	0.076705	0.155814	-0.923405	0.103959	0.192911	-0.817130	0.043806	-0.089801	-0.980722	0.080741	-0.126104	-0.914211	0.098568	-0.143338	-0.815796	0.043073	-0.045958	-0.796918	0.047975	-0.151617	-0.884873	0.462922	0.179878	-0.896802	0.475828	-0.155072	-0.823217	0.848805	0.183361	-0.812811	0.846908	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.013970	0.009726	0.214658	0.016498	-0.001109	0.251656	NaN	0.342145	
32	0.108816	-0.978953	0.076619	0.155903	-0.923485	0.103874	0.192905	-0.817211	0.043756	-0.089752	-0.980701	0.080703	-0.126123	-0.914338	0.098632	-0.143344	-0.815866	0.043116	-0.045829	-0.796830	0.048109	-0.151629	-0.884992	0.462811	0.179844	-0.897251	0.475774	-0.155180	-0.823315	0.848786	0.183245	-0.813407	0.846872	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.016717	0.008200	0.214048	0.014667	0.000417	0.250435	NaN	0.342145	
33	0.108810	-0.978958	0.076598	0.155863	-0.923529	0.103820	0.192893	-0.817295	0.043744	-0.089760	-0.980725	0.080692	-0.126156	-0.914318	0.098603	-0.143428	-0.815874	0.043136	-0.045852	-0.796897	0.048169	-0.151593	-0.885044	0.462763	0.179765	-0.897836	0.475758	-0.155255	-0.823381	0.848810	0.183035	-0.814145	0.846827	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.007285	0.216184	0.014667	-0.001109	0.250130	NaN	0.342145	
34	0.108830	-0.978938	0.076615	0.155920	-0.923575	0.103928	0.192954	-0.817182	0.043792	-0.089724	-0.980695	0.080720	-0.126149	-0.914217	0.098602	-0.143427	-0.815868	0.043188	-0.045808	-0.796782	0.048278	-0.151675	-0.885160	0.462803	0.179756	-0.898345	0.475835	-0.155306	-0.823417	0.848867	0.182890	-0.814771	0.846942	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.013970	0.006064	0.217405	0.014667	-0.000804	0.252572	NaN	0.342145	
35	0.108813	-0.978922	0.076692	0.155957	-0.923546	0.104039	0.192859	-0.817160	0.043793	-0.089726	-0.980673	0.080813	-0.126153	-0.914104	0.098642	-0.143444	-0.815735	0.043221	-0.045817	-0.796713	0.048322	-0.151690	-0.885218	0.462843	0.179863	-0.898808	0.475909	-0.155441	-0.823556	0.848996	0.182803	-0.815377	0.847004	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.005759	0.217710	0.014667	0.001027	0.252267	NaN	0.342145	
36	0.108780	-0.978942	0.076784	0.155957	-0.923593	0.104072	0.192838	-0.817095	0.043839	-0.089760	-0.980714	0.080890	-0.126155	-0.914073	0.098665	-0.143389	-0.815664	0.043229	-0.045566	-0.796408	0.048454	-0.151825	-0.885509	0.462941	0.179883	-0.899389	0.475978	-0.155530	-0.823777	0.849137	0.182669	-0.816065	0.847022	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.007895	0.218320	0.014667	0.000112	0.250435	NaN	0.342145	
37	0.108808	-0.979019	0.076743	0.155976	-0.923646	0.104026	0.192830	-0.817163	0.043809	-0.089799	-0.980786	0.080864	-0.126138	-0.914106	0.098635	-0.143330	-0.815687	0.043175	-0.045473	-0.796374	0.048449	-0.151921	-0.885868	0.462908	0.179896	-0.899990	0.475930	-0.155657	-0.824116	0.849204	0.182644	-0.816740	0.847089	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015191	0.005453	0.218320	0.014056	-0.002635	0.250435	NaN	0.342145	
38	0.108824	-0.979042	0.076636	0.155959	-0.923707	0.103819	0.192896	-0.817182	0.043848	-0.089831	-0.980807	0.080752	-0.126163	-0.914230	0.098542	-0.143386	-0.815789	0.043171	-0.045602	-0.796514	0.048275	-0.152042	-0.886369	0.462783	0.179858	-0.900497	0.475770	-0.155778	-0.824500	0.849179	0.182476	-0.817384	0.847065	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.014886	0.003622	0.219236	0.013751	-0.001719	0.250741	NaN	0.342145	
39	0.108746	-0.979055	0.076473	0.155986	-0.923833	0.103695	0.192960	-0.817270	0.043830	-0.089834	-0.980860	0.080639	-0.126193	-0.914363	0.098541	-0.143371	-0.815870	0.043130	-0.045610	-0.796702	0.048359	-0.152071	-0.886819	0.462668	0.179907	-0.901064	0.475632	-0.155785	-0.824782	0.849142	0.182428	-0.818056	0.846950	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.004233	0.219846	0.014972	-0.003856	0.248604	NaN	0.342145	
40	0.108715	-0.979061	0.076348	0.155983	-0.923847	0.103614	0.192940	-0.817360	0.043767	-0.089773	-0.980798	0.080502	-0.126216	-0.914473	0.098498	-0.143402	-0.815929	0.043144	-0.045641	-0.796727	0.048334	-0.152208	-0.887121	0.462597	0.179903	-0.901564	0.475487	-0.155855	-0.824928	0.849012	0.182317	-0.818729	0.846937	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015801	0.003928	0.220457	0.014972	-0.004466	0.248604	NaN	0.342145	
41	0.108789	-0.979094	0.076273	0.156031	-0.923985	0.103548	0.192999	-0.817342	0.043745	-0.090094	-0.981131	0.080572	-0.126268	-0.914434	0.098449	-0.143444	-0.815941	0.043154	-0.045355	-0.796543	0.048613	-0.152223	-0.887308	0.462486	0.179870	-0.902081	0.475468	-0.155863	-0.825088	0.849020	0.182184	-0.819396	0.846925	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.003317	0.220762	0.013751	-0.003550	0.248299	NaN	0.342145	
42	0.108815	-0.979080	0.076287	0.156009	-0.924033	0.103616	0.192990	-0.817298	0.043732	-0.089762	-0.980770	0.080540	-0.126320	-0.914360	0.098419	-0.143435	-0.815883	0.043193	-0.045377	-0.796437	0.048613	-0.152481	-0.887472	0.462552	0.179782	-0.902558	0.475517	-0.155986	-0.825301	0.849085	0.182110	-0.820053	0.846928	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015191	0.003317	0.221067	0.013446	-0.002940	0.247994	NaN	0.342145	
43	0.108905	-0.979096	0.076350	0.156043	-0.924028	0.103634	0.192936	-0.817249	0.043734	-0.089787	-0.980757	0.080571	-0.126380	-0.914216	0.098464	-0.143420	-0.815789	0.043216	-0.045466	-0.796459	0.048527	-0.152720	-0.887802	0.462617	0.179785	-0.902919	0.475597	-0.156088	-0.825504	0.849192	0.182082	-0.820645	0.847083	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.016106	0.001791	0.221677	0.018024	-0.003550	0.247079	NaN	0.342145	
44	0.108856	-0.979118	0.076421	0.156113	-0.924062	0.103688	0.192918	-0.817268	0.043776	-0.089761	-0.980787	0.080626	-0.126391	-0.914249	0.098526	-0.143365	-0.815721	0.043224	-0.045422	-0.796362	0.048563	-0.152843	-0.888168	0.462696	0.179747	-0.903302	0.475577	-0.156199	-0.825759	0.849233	0.182039	-0.821285	0.847149	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015191	0.000571	0.222593	0.014972	-0.006907	0.246773	NaN	0.342145	
45	0.108825	-0.979069	0.076427	0.156111	-0.924035	0.103687	0.192953	-0.817193	0.043825	-0.089785	-0.980803	0.080632	-0.126389	-0.914303	0.098526	-0.143375	-0.815718	0.043216	-0.045468	-0.796416	0.048538	-0.152923	-0.888557	0.462720	0.179752	-0.903628	0.475554	-0.156265	-0.825998	0.849203	0.181984	-0.821845	0.847220	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015191	0.001486	0.222593	0.013446	-0.005992	0.246773	NaN	0.342145	
46	0.108783	-0.979110	0.076413	0.156051	-0.924113	0.103630	0.192932	-0.817271	0.043885	-0.089866	-0.980854	0.080582	-0.126370	-0.914422	0.098481	-0.143344	-0.815813	0.043194	-0.045464	-0.796490	0.048555	-0.153064	-0.889003	0.462620	0.179712	-0.903952	0.475440	-0.156392	-0.826289	0.849095	0.181883	-0.822432	0.847295	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015496	0.001486	0.221982	0.015277	-0.008433	0.245247	NaN	0.342145	
47	0.108691	-0.979141	0.076292	0.156036	-0.924125	0.103562	0.192944	-0.817352	0.043874	-0.089881	-0.980925	0.080440	-0.126373	-0.914603	0.098437	-0.143442	-0.815950	0.043218	-0.045444	-0.796683	0.048643	-0.153111	-0.889348	0.462501	0.179700	-0.904226	0.475396	-0.156490	-0.826542	0.848913	0.181768	-0.822984	0.847245	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.015801	0.001486	0.222288	0.015887	-0.008433	0.245858	NaN	0.342145	
48	0.108716	-0.979209	0.076160	0.156023	-0.924196	0.103527	0.193030	-0.817373	0.043845	-0.089858	-0.980937	0.080315	-0.126423	-0.914715	0.098320	-0.143462	-0.816000	0.043207	-0.045487	-0.796873	0.048619	-0.153082	-0.889614	0.462296	0.179693	-0.904467	0.475310	-0.156571	-0.826845	0.848739	0.181690	-0.823520	0.847256	0.000000	0.000000	0.000000	0.000000	0.000000	0.856447	0.426606	NaN	-0.014275	0.000876	0.222288	0.013446	-0.005992	0.245553	NaN	0.342145	
