UDPV	// User ID
11-11-2020	// Evaluation date
UDLV_Constant_04_orientation	6-11-2020	13:55:31:198	// Source file name and timestamp
100.000	// Sampling rate
35.708	// Data capture period

0.020000	// MOE
0.656000	// BslLeft
0.691000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	LKNLX	LKNLY	LKNLZ	RKNLX	RKNLY	RKNLZ	LTRCX	LTRCY	LTRCZ	RTRCX	RTRCY	RTRCZ	LeftSuccessCount	RightSuccessCount	TargetHit_Left	TargetHit_Right	LeftCount	TrgtLeft	TrgtRight	LSL	RFx	RFy	RFz	LFx	LFy	LFz	RSL	Trgt	
10	0.116863	-0.969139	0.073067	0.177715	-0.915298	0.100878	0.239608	-0.811422	0.041297	-0.076534	-0.949053	0.067311	-0.128891	-0.888256	0.096648	-0.190091	-0.779615	0.043982	-0.089060	-0.735152	0.043602	0.178694	-0.843259	0.525124	-0.126457	-0.852324	0.510253	0.208382	-0.824115	0.949823	-0.159621	-0.808266	0.938065	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.037740	0.008964	0.291662	0.044061	-0.005747	0.367803	NaN	0.220000	
11	0.116876	-0.969126	0.073036	0.177754	-0.915310	0.100892	0.239733	-0.811409	0.041534	-0.076493	-0.949010	0.067283	-0.128891	-0.888309	0.096776	-0.190082	-0.779669	0.044045	-0.089008	-0.735214	0.043693	0.178737	-0.843179	0.525157	-0.126459	-0.852273	0.510310	0.208386	-0.824066	0.949810	-0.159617	-0.808266	0.938080	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.037740	0.010490	0.291967	0.044977	-0.005442	0.366277	NaN	0.220000	
12	0.116890	-0.969153	0.073056	0.177711	-0.915362	0.100951	0.239858	-0.811532	0.041867	-0.076508	-0.949021	0.067284	-0.128866	-0.888588	0.096999	-0.190203	-0.779779	0.044207	-0.088960	-0.735355	0.043977	0.178731	-0.843169	0.525170	-0.126546	-0.852378	0.510376	0.208439	-0.824007	0.949845	-0.159615	-0.808263	0.938077	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038656	0.009269	0.291662	0.044671	-0.005747	0.366582	NaN	0.220000	
13	0.116885	-0.969153	0.073104	0.177757	-0.915468	0.101138	0.239871	-0.811589	0.042016	-0.076519	-0.949036	0.067329	-0.128894	-0.888720	0.097137	-0.190228	-0.779857	0.044383	-0.088950	-0.735419	0.044192	0.178759	-0.843167	0.525153	-0.126559	-0.852453	0.510387	0.208411	-0.823950	0.949835	-0.159609	-0.808259	0.938109	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038351	0.009269	0.292578	0.044061	-0.006967	0.365667	NaN	0.220000	
14	0.116848	-0.969174	0.073159	0.177725	-0.915524	0.101190	0.239873	-0.811551	0.042047	-0.076527	-0.949035	0.067351	-0.129007	-0.888839	0.097237	-0.190168	-0.779915	0.044419	-0.088987	-0.735423	0.044183	0.178811	-0.843126	0.525203	-0.126439	-0.852223	0.510352	0.208418	-0.823936	0.949842	-0.159626	-0.808317	0.938069	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.037740	0.008964	0.293493	0.043756	-0.006662	0.363835	NaN	0.220000	
15	0.116856	-0.969151	0.073111	0.177766	-0.915484	0.101156	0.239717	-0.811642	0.041918	-0.076531	-0.949032	0.067371	-0.128950	-0.888714	0.097101	-0.190154	-0.779888	0.044336	-0.089024	-0.735348	0.044047	0.178816	-0.843129	0.525181	-0.126139	-0.851901	0.510224	0.208430	-0.823853	0.949820	-0.159641	-0.808334	0.938044	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038351	0.008354	0.294104	0.043756	-0.006357	0.363835	NaN	0.220000	
16	0.116852	-0.969140	0.073087	0.177699	-0.915387	0.100961	0.239658	-0.811631	0.041725	-0.076527	-0.949040	0.067348	-0.128929	-0.888552	0.096911	-0.190088	-0.779746	0.044157	-0.089003	-0.735251	0.043831	0.178832	-0.843076	0.525139	-0.126065	-0.851739	0.510104	0.208481	-0.823859	0.949796	-0.159590	-0.808353	0.938039	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038351	0.007744	0.295324	0.043756	-0.007273	0.363225	NaN	0.220000	
17	0.116869	-0.969149	0.073095	0.177716	-0.915312	0.100838	0.239649	-0.811497	0.041483	-0.076505	-0.949035	0.067359	-0.128922	-0.888354	0.096784	-0.190048	-0.779714	0.044093	-0.088974	-0.735142	0.043623	0.178867	-0.842978	0.525094	-0.125988	-0.851701	0.510082	0.208556	-0.823814	0.949725	-0.159443	-0.808282	0.937990	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.037740	0.008049	0.297155	0.042535	-0.006357	0.362615	NaN	0.220000	
18	0.116874	-0.969151	0.073084	0.177746	-0.915267	0.100834	0.239563	-0.811426	0.041300	-0.076453	-0.948991	0.067333	-0.128899	-0.888344	0.096764	-0.190011	-0.779675	0.044054	-0.088966	-0.735115	0.043607	0.178919	-0.842930	0.525047	-0.125882	-0.851728	0.510200	0.208568	-0.823818	0.949686	-0.159454	-0.808339	0.938016	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038351	0.008049	0.297461	0.042535	-0.006357	0.361699	NaN	0.220000	
19	0.116914	-0.969154	0.073111	0.177720	-0.915250	0.100846	0.239761	-0.811369	0.041571	-0.076444	-0.948996	0.067357	-0.128888	-0.888372	0.096900	-0.189999	-0.779679	0.044131	-0.088928	-0.735162	0.043760	0.178993	-0.842856	0.525067	-0.126067	-0.852003	0.510314	0.208673	-0.823815	0.949715	-0.159401	-0.808335	0.938050	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.037740	0.008964	0.298071	0.042840	-0.005136	0.360784	NaN	0.220000	
20	0.116876	-0.969135	0.073133	0.177750	-0.915361	0.100965	0.239823	-0.811472	0.041858	-0.076471	-0.949000	0.067403	-0.128878	-0.888543	0.097085	-0.190069	-0.779725	0.044292	-0.088924	-0.735265	0.043946	0.178987	-0.842819	0.525084	-0.126079	-0.852029	0.510412	0.208681	-0.823781	0.949710	-0.159325	-0.808291	0.938030	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038656	0.009575	0.298071	0.041925	-0.005136	0.360479	NaN	0.220000	
21	0.116913	-0.969173	0.073117	0.177726	-0.915446	0.101066	0.239905	-0.811551	0.042034	-0.076472	-0.948991	0.067390	-0.128884	-0.888546	0.097161	-0.190082	-0.779871	0.044438	-0.088905	-0.735376	0.044078	0.179076	-0.842730	0.525099	-0.125909	-0.851802	0.510369	0.208849	-0.823854	0.949771	-0.159345	-0.808299	0.938003	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038045	0.008354	0.299597	0.041925	-0.006662	0.359868	NaN	0.220000	
22	0.116947	-0.969201	0.073067	0.177634	-0.915516	0.101031	0.239726	-0.811654	0.041899	-0.076463	-0.948963	0.067317	-0.128974	-0.888706	0.097157	-0.190081	-0.779884	0.044466	-0.088901	-0.735415	0.044032	0.179176	-0.842685	0.525058	-0.126777	-0.852777	0.510591	0.208443	-0.823685	0.949549	-0.159233	-0.808232	0.937957	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.037740	0.008354	0.299902	0.041620	-0.006357	0.358953	NaN	0.220000	
23	0.116908	-0.969184	0.073038	0.177693	-0.915496	0.100953	0.239691	-0.811751	0.041761	-0.076445	-0.948972	0.067284	-0.128894	-0.888582	0.097024	-0.190118	-0.779871	0.044388	-0.088922	-0.735411	0.043872	0.179154	-0.842652	0.524942	-0.126962	-0.853018	0.510624	0.208666	-0.823758	0.949511	-0.159197	-0.808219	0.937975	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038351	0.008964	0.300207	0.042230	-0.006357	0.358342	NaN	0.220000	
24	0.116931	-0.969146	0.072996	0.177679	-0.915397	0.100825	0.239661	-0.811664	0.041601	-0.076447	-0.948975	0.067252	-0.128840	-0.888483	0.096885	-0.190058	-0.779840	0.044248	-0.088905	-0.735333	0.043682	0.179208	-0.842592	0.524866	-0.126960	-0.852964	0.510680	0.208897	-0.823867	0.949490	-0.159115	-0.808175	0.937939	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038656	0.008964	0.301428	0.041620	-0.006052	0.358037	NaN	0.220000	
25	0.116898	-0.969186	0.073015	0.177780	-0.915376	0.100812	0.239571	-0.811574	0.041413	-0.076385	-0.949032	0.067278	-0.128832	-0.888364	0.096827	-0.189971	-0.779728	0.044136	-0.088885	-0.735228	0.043558	0.179252	-0.842557	0.524838	-0.126200	-0.852092	0.510379	0.208960	-0.823905	0.949500	-0.158964	-0.808088	0.937921	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038961	0.006828	0.302954	0.041314	-0.007273	0.356511	NaN	0.220000	
26	0.116909	-0.969175	0.073069	0.177758	-0.915343	0.100796	0.239766	-0.811383	0.041542	-0.076415	-0.949010	0.067342	-0.128797	-0.888341	0.096862	-0.189947	-0.779711	0.044175	-0.088851	-0.735205	0.043568	0.179339	-0.842448	0.524910	-0.125840	-0.851740	0.510313	0.209085	-0.823940	0.949566	-0.158850	-0.808081	0.937927	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038961	0.007744	0.303564	0.042535	-0.007883	0.356206	NaN	0.220000	
27	0.116894	-0.969203	0.073130	0.177708	-0.915296	0.100799	0.239863	-0.811393	0.041701	-0.076439	-0.948977	0.067408	-0.128792	-0.888386	0.096984	-0.189961	-0.779708	0.044242	-0.088812	-0.735229	0.043732	0.179376	-0.842403	0.524953	-0.125840	-0.851800	0.510363	0.209223	-0.823979	0.949622	-0.158845	-0.808109	0.937964	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039571	0.009269	0.303869	0.041620	-0.006662	0.356511	NaN	0.220000	
28	0.116872	-0.969184	0.073152	0.177679	-0.915318	0.100871	0.239880	-0.811440	0.041892	-0.076386	-0.949005	0.067455	-0.128771	-0.888457	0.097096	-0.189959	-0.779728	0.044291	-0.088794	-0.735245	0.043896	0.179435	-0.842336	0.524952	-0.125748	-0.851687	0.510369	0.209325	-0.823985	0.949669	-0.158715	-0.808023	0.937902	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040182	0.008659	0.304480	0.041314	-0.006662	0.355291	NaN	0.220000	
29	0.116933	-0.969193	0.073135	0.177707	-0.915417	0.100949	0.239743	-0.811655	0.041893	-0.076411	-0.948980	0.067451	-0.128801	-0.888498	0.097128	-0.189994	-0.779814	0.044331	-0.088831	-0.735326	0.043938	0.179456	-0.842331	0.524868	-0.125603	-0.851482	0.510305	0.209410	-0.824015	0.949653	-0.158604	-0.808011	0.937862	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038961	0.006218	0.306616	0.040399	-0.006662	0.354680	NaN	0.220000	
30	0.116958	-0.969172	0.073088	0.177714	-0.915441	0.100954	0.239654	-0.811697	0.041830	-0.076406	-0.948968	0.067377	-0.128800	-0.888464	0.097065	-0.189970	-0.779812	0.044359	-0.088899	-0.735343	0.043898	0.179366	-0.842248	0.524738	-0.125477	-0.851357	0.510266	0.209502	-0.824039	0.949586	-0.158501	-0.807981	0.937822	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038656	0.006218	0.307531	0.040094	-0.006662	0.353459	NaN	0.220000	
31	0.116941	-0.969132	0.073044	0.177719	-0.915445	0.100904	0.239633	-0.811680	0.041780	-0.076360	-0.949000	0.067362	-0.128774	-0.888452	0.097054	-0.189965	-0.779756	0.044294	-0.088874	-0.735338	0.043773	0.179554	-0.842290	0.524875	-0.125367	-0.851221	0.510220	0.209655	-0.824102	0.949514	-0.158310	-0.807831	0.937847	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039266	0.008049	0.307226	0.039178	-0.006967	0.353459	NaN	0.220000	
32	0.116890	-0.969149	0.073064	0.177760	-0.915356	0.100831	0.239612	-0.811623	0.041683	-0.076387	-0.948959	0.067387	-0.128790	-0.888409	0.097046	-0.189927	-0.779664	0.044276	-0.088840	-0.735278	0.043640	0.179661	-0.842306	0.524873	-0.125281	-0.851125	0.510264	0.209862	-0.824178	0.949519	-0.158081	-0.807692	0.937821	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040182	0.009880	0.307837	0.039789	-0.006357	0.353459	NaN	0.220000	
33	0.116919	-0.969147	0.073060	0.177747	-0.915308	0.100772	0.239764	-0.811406	0.041660	-0.076387	-0.948959	0.067380	-0.128726	-0.888359	0.097016	-0.189844	-0.779621	0.044247	-0.088770	-0.735293	0.043605	0.179649	-0.842300	0.524831	-0.125195	-0.851054	0.510302	0.209986	-0.824163	0.949493	-0.157922	-0.807620	0.937845	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038961	0.008354	0.306921	0.039178	-0.006662	0.352544	NaN	0.220000	
34	0.116911	-0.969156	0.073061	0.177740	-0.915293	0.100746	0.239821	-0.811339	0.041655	-0.076324	-0.949003	0.067356	-0.128690	-0.888320	0.097008	-0.189857	-0.779666	0.044244	-0.088719	-0.735275	0.043612	0.179743	-0.842366	0.524822	-0.125155	-0.851018	0.510324	0.210123	-0.824208	0.949518	-0.157926	-0.807621	0.937852	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038961	0.006523	0.308447	0.039178	-0.006357	0.351934	NaN	0.220000	
35	0.116960	-0.969206	0.073080	0.177750	-0.915337	0.100722	0.239865	-0.811432	0.041707	-0.076363	-0.948962	0.067365	-0.128665	-0.888398	0.097014	-0.189835	-0.779704	0.044254	-0.088726	-0.735275	0.043675	0.179428	-0.842115	0.524652	-0.125019	-0.850901	0.510308	0.210250	-0.824240	0.949523	-0.157584	-0.807496	0.937783	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038351	0.006523	0.309668	0.039178	-0.007273	0.351628	NaN	0.220000	
36	0.116969	-0.969226	0.073063	0.177728	-0.915387	0.100685	0.239715	-0.811572	0.041660	-0.076391	-0.948973	0.067351	-0.128658	-0.888454	0.097051	-0.189870	-0.779731	0.044249	-0.088717	-0.735308	0.043713	0.179297	-0.841993	0.524577	-0.124972	-0.850693	0.510259	0.210359	-0.824259	0.949489	-0.157426	-0.807379	0.937744	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040487	0.007133	0.309363	0.039789	-0.007273	0.351018	NaN	0.220000	
37	0.116909	-0.969196	0.073046	0.177756	-0.915440	0.100754	0.239669	-0.811693	0.041728	-0.076386	-0.949003	0.067355	-0.128725	-0.888473	0.097110	-0.189924	-0.779769	0.044289	-0.088741	-0.735322	0.043714	0.179426	-0.842071	0.524583	-0.124789	-0.850496	0.510200	0.210494	-0.824321	0.949455	-0.157301	-0.807291	0.937737	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039266	0.007438	0.309973	0.038873	-0.007578	0.351018	NaN	0.220000	
38	0.116914	-0.969177	0.073029	0.177766	-0.915462	0.100816	0.239681	-0.811685	0.041740	-0.076335	-0.948984	0.067359	-0.128695	-0.888449	0.097123	-0.189892	-0.779783	0.044343	-0.088766	-0.735364	0.043698	0.179504	-0.842079	0.524589	-0.124698	-0.850380	0.510164	0.210666	-0.824359	0.949460	-0.156902	-0.807076	0.937612	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039266	0.006828	0.310278	0.038263	-0.007578	0.351018	NaN	0.220000	
39	0.116906	-0.969165	0.073034	0.177741	-0.915398	0.100768	0.239666	-0.811667	0.041748	-0.076369	-0.948931	0.067393	-0.128702	-0.888360	0.097140	-0.189893	-0.779683	0.044372	-0.088759	-0.735368	0.043613	0.179556	-0.842137	0.524637	-0.124610	-0.850302	0.510213	0.210837	-0.824397	0.949489	-0.156703	-0.806964	0.937630	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039571	0.005302	0.311194	0.038568	-0.006052	0.349492	NaN	0.220000	
40	0.116917	-0.969177	0.073062	0.177881	-0.915315	0.100789	0.239688	-0.811581	0.041722	-0.076365	-0.948919	0.067434	-0.128641	-0.888309	0.097146	-0.189854	-0.779653	0.044363	-0.088705	-0.735308	0.043582	0.179611	-0.842116	0.524649	-0.124634	-0.850390	0.510291	0.210975	-0.824403	0.949485	-0.156624	-0.806986	0.937695	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040182	0.005912	0.311804	0.038263	-0.006052	0.349492	NaN	0.220000	
41	0.116932	-0.969158	0.073051	0.177835	-0.915314	0.100725	0.239831	-0.811446	0.041717	-0.076317	-0.948903	0.067426	-0.128602	-0.888258	0.097093	-0.189769	-0.779621	0.044303	-0.088669	-0.735280	0.043601	0.179652	-0.842119	0.524609	-0.124564	-0.850359	0.510332	0.211111	-0.824441	0.949460	-0.156519	-0.806960	0.937726	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039876	0.008049	0.311499	0.037347	-0.006967	0.348577	NaN	0.220000	
42	0.116948	-0.969142	0.073054	0.177788	-0.915348	0.100662	0.239880	-0.811424	0.041684	-0.076348	-0.948897	0.067388	-0.128573	-0.888211	0.097075	-0.189713	-0.779659	0.044256	-0.088647	-0.735262	0.043590	0.179666	-0.842144	0.524535	-0.124471	-0.850306	0.510351	0.211230	-0.824423	0.949414	-0.156403	-0.806897	0.937765	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040182	0.006523	0.311194	0.037957	-0.005136	0.347966	NaN	0.220000	
43	0.116918	-0.969165	0.073034	0.177891	-0.915412	0.100671	0.239884	-0.811437	0.041655	-0.076319	-0.948939	0.067387	-0.128522	-0.888251	0.097067	-0.189740	-0.779721	0.044255	-0.088636	-0.735238	0.043566	0.179749	-0.842209	0.524491	-0.124397	-0.850293	0.510269	0.211339	-0.824448	0.949379	-0.156169	-0.806820	0.937679	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039876	0.005912	0.311499	0.038263	-0.005747	0.347356	NaN	0.220000	
44	0.116980	-0.969222	0.073077	0.177793	-0.915400	0.100615	0.239709	-0.811588	0.041629	-0.076310	-0.948945	0.067435	-0.128556	-0.888289	0.097114	-0.189793	-0.779729	0.044263	-0.088684	-0.735265	0.043548	0.179827	-0.842232	0.524518	-0.124337	-0.850170	0.510177	0.211458	-0.824464	0.949390	-0.156003	-0.806757	0.937617	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.039571	0.008354	0.312414	0.037347	-0.006052	0.345525	NaN	0.220000	
45	0.116959	-0.969200	0.073058	0.177785	-0.915420	0.100645	0.239644	-0.811686	0.041654	-0.076314	-0.948932	0.067426	-0.128568	-0.888295	0.097128	-0.189794	-0.779739	0.044275	-0.088714	-0.735292	0.043602	0.179934	-0.842239	0.524571	-0.124267	-0.850056	0.510125	0.211610	-0.824509	0.949469	-0.155862	-0.806631	0.937620	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040792	0.006523	0.311499	0.037652	-0.006357	0.345220	NaN	0.220000	
46	0.116890	-0.969136	0.073048	0.177875	-0.915433	0.100749	0.239704	-0.811655	0.041762	-0.076311	-0.948916	0.067393	-0.128621	-0.888255	0.097173	-0.189831	-0.779718	0.044357	-0.088694	-0.735354	0.043591	0.180058	-0.842248	0.524621	-0.124162	-0.850003	0.510183	0.211706	-0.824559	0.949540	-0.155739	-0.806534	0.937562	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040792	0.007438	0.311804	0.037652	-0.006357	0.345220	NaN	0.220000	
47	0.116985	-0.969168	0.073070	0.177857	-0.915342	0.100713	0.239695	-0.811647	0.041706	-0.076325	-0.948888	0.067404	-0.128528	-0.888266	0.097193	-0.189790	-0.779640	0.044355	-0.088633	-0.735342	0.043563	0.180147	-0.842284	0.524631	-0.124104	-0.849950	0.510270	0.211859	-0.824582	0.949563	-0.155539	-0.806485	0.937582	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.038656	0.008354	0.312109	0.036432	-0.006357	0.344609	NaN	0.220000	
48	0.116938	-0.969157	0.073053	0.177946	-0.915354	0.100729	0.239861	-0.811496	0.041761	-0.076319	-0.948890	0.067405	-0.128506	-0.888218	0.097196	-0.189731	-0.779620	0.044379	-0.088598	-0.735338	0.043562	0.180192	-0.842316	0.524628	-0.124079	-0.850011	0.510383	0.211999	-0.824619	0.949571	-0.155495	-0.806490	0.937615	0.000000	0.000000	0.000000	0.000000	0.000000	0.785140	0.567140	NaN	-0.040182	0.006523	0.312414	0.037347	-0.006967	0.344609	NaN	0.220000	
