UDPV	// User ID
11-11-2020	// Evaluation date
UDLV_LV_02_orientation	30-10-2020	16:39:25:634	// Source file name and timestamp
100.000	// Sampling rate
35.218	// Data capture period

0.020000	// MOE
0.626000	// BslLeft
0.609000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	LKNLX	LKNLY	LKNLZ	RKNLX	RKNLY	RKNLZ	LTRCX	LTRCY	LTRCZ	RTRCX	RTRCY	RTRCZ	LeftSuccessCount	RightSuccessCount	TargetHit_Left	TargetHit_Right	LeftCount	TrgtLeft	TrgtRight	LSL	RFx	RFy	RFz	LFx	LFy	LFz	RSL	Trgt	
10	0.157080	-0.906419	0.087314	0.205100	-0.847739	0.103502	0.249132	-0.739363	0.049478	-0.145417	-0.895187	0.078815	-0.190455	-0.836047	0.104582	-0.231325	-0.725619	0.044733	-0.125837	-0.683618	0.049559	-0.175349	-0.801411	0.543989	0.199512	-0.808694	0.537908	-0.171649	-0.754248	0.918638	0.203095	-0.761021	0.927261	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055691	-0.006162	0.374959	0.064831	-0.016868	0.371756	NaN	0.213878	
11	0.157053	-0.906403	0.087258	0.205110	-0.847732	0.103472	0.249169	-0.739429	0.049442	-0.145413	-0.895127	0.078810	-0.190464	-0.836033	0.104555	-0.231333	-0.725610	0.044713	-0.125840	-0.683556	0.049503	-0.175312	-0.801393	0.543983	0.199531	-0.808723	0.537920	-0.171552	-0.754376	0.918638	0.203159	-0.761155	0.927291	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055081	-0.004331	0.374654	0.065136	-0.015037	0.371451	NaN	0.213878	
12	0.157048	-0.906399	0.087262	0.205103	-0.847740	0.103470	0.249155	-0.739453	0.049444	-0.145375	-0.895077	0.078800	-0.190476	-0.836042	0.104546	-0.231325	-0.725617	0.044715	-0.125901	-0.683522	0.049504	-0.175272	-0.801361	0.543965	0.199720	-0.808883	0.537966	-0.171501	-0.754562	0.918654	0.203278	-0.761292	0.927346	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055386	-0.003720	0.374348	0.064526	-0.015342	0.371756	NaN	0.213878	
13	0.157044	-0.906385	0.087295	0.205117	-0.847778	0.103479	0.249171	-0.739401	0.049438	-0.145417	-0.895150	0.078791	-0.190445	-0.836045	0.104573	-0.231303	-0.725615	0.044705	-0.125899	-0.683453	0.049453	-0.175209	-0.801395	0.543963	0.198941	-0.808376	0.537641	-0.171417	-0.754629	0.918623	0.203325	-0.761419	0.927370	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.054471	-0.004636	0.373738	0.065136	-0.015953	0.370840	NaN	0.213878	
14	0.157057	-0.906409	0.087259	0.205095	-0.847759	0.103473	0.249167	-0.739425	0.049477	-0.145430	-0.895146	0.078790	-0.190456	-0.836042	0.104611	-0.231336	-0.725602	0.044737	-0.125858	-0.683539	0.049525	-0.175190	-0.801357	0.543978	0.199084	-0.808467	0.537683	-0.171406	-0.754752	0.918669	0.203400	-0.761505	0.927400	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055691	-0.005246	0.373128	0.063305	-0.015953	0.370535	NaN	0.213878	
15	0.157052	-0.906404	0.087277	0.205110	-0.847742	0.103492	0.249073	-0.739350	0.049428	-0.145433	-0.895118	0.078788	-0.190413	-0.835997	0.104587	-0.231346	-0.725579	0.044729	-0.125918	-0.683493	0.049521	-0.175084	-0.801332	0.543985	0.199090	-0.808523	0.537695	-0.171346	-0.754816	0.918690	0.203404	-0.761595	0.927416	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.054165	-0.004331	0.373128	0.063611	-0.014732	0.370230	NaN	0.213878	
16	0.157047	-0.906391	0.087308	0.205123	-0.847799	0.103487	0.249049	-0.739296	0.049447	-0.145428	-0.895129	0.078787	-0.190402	-0.835994	0.104587	-0.231331	-0.725622	0.044743	-0.125860	-0.683515	0.049576	-0.175095	-0.801359	0.543981	0.199106	-0.808547	0.537688	-0.171329	-0.754943	0.918683	0.203497	-0.761685	0.927450	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.054776	-0.004636	0.372823	0.064221	-0.015342	0.370535	NaN	0.213878	
17	0.157040	-0.906405	0.087267	0.205119	-0.847783	0.103481	0.249072	-0.739363	0.049458	-0.145452	-0.895128	0.078780	-0.190414	-0.835996	0.104611	-0.231336	-0.725619	0.044749	-0.125819	-0.683572	0.049581	-0.175054	-0.801372	0.543984	0.199096	-0.808574	0.537659	-0.171306	-0.754998	0.918701	0.203580	-0.761775	0.927453	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055081	-0.003110	0.373738	0.063916	-0.014427	0.369925	NaN	0.213878	
18	0.157078	-0.906456	0.087323	0.205151	-0.847797	0.103487	0.249199	-0.739450	0.049487	-0.145441	-0.895125	0.078804	-0.190455	-0.835935	0.104628	-0.231327	-0.725621	0.044740	-0.125905	-0.683546	0.049550	-0.175012	-0.801360	0.543986	0.199139	-0.808639	0.537627	-0.171277	-0.755046	0.918676	0.203650	-0.761864	0.927490	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055081	-0.004331	0.372823	0.062390	-0.015342	0.370230	NaN	0.213878	
19	0.157069	-0.906446	0.087279	0.205147	-0.847820	0.103478	0.249122	-0.739401	0.049430	-0.145428	-0.895121	0.078788	-0.190454	-0.835940	0.104614	-0.231332	-0.725592	0.044705	-0.125836	-0.683552	0.049498	-0.175039	-0.801363	0.543969	0.199151	-0.808679	0.537636	-0.171215	-0.755113	0.918663	0.203658	-0.761956	0.927486	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055691	-0.005857	0.373433	0.063305	-0.014427	0.370230	NaN	0.213878	
20	0.157075	-0.906434	0.087268	0.205199	-0.847777	0.103475	0.249144	-0.739444	0.049420	-0.145428	-0.895129	0.078791	-0.190354	-0.836003	0.104575	-0.231351	-0.725553	0.044683	-0.125816	-0.683567	0.049517	-0.174971	-0.801323	0.543950	0.199198	-0.808729	0.537620	-0.171153	-0.755106	0.918641	0.203748	-0.762035	0.927480	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.054776	-0.004941	0.374043	0.063916	-0.013817	0.370535	NaN	0.213878	
21	0.157031	-0.906440	0.087242	0.205208	-0.847765	0.103492	0.249123	-0.739374	0.049431	-0.145434	-0.895134	0.078757	-0.190362	-0.835990	0.104594	-0.231304	-0.725616	0.044717	-0.125895	-0.683415	0.049542	-0.174945	-0.801388	0.543963	0.199226	-0.808757	0.537628	-0.171126	-0.755170	0.918652	0.203802	-0.762085	0.927520	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055691	-0.003720	0.374654	0.062695	-0.015037	0.369620	NaN	0.213878	
22	0.157043	-0.906440	0.087252	0.205144	-0.847758	0.103463	0.249207	-0.739436	0.049454	-0.145434	-0.895138	0.078770	-0.190366	-0.835995	0.104598	-0.231349	-0.725574	0.044725	-0.125918	-0.683443	0.049522	-0.174949	-0.801397	0.543993	0.199271	-0.808815	0.537657	-0.171134	-0.755254	0.918656	0.203890	-0.762172	0.927504	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055996	-0.002805	0.374959	0.064221	-0.014122	0.369925	NaN	0.213878	
23	0.157045	-0.906446	0.087252	0.205154	-0.847763	0.103464	0.249203	-0.739434	0.049468	-0.145464	-0.895132	0.078802	-0.190377	-0.836013	0.104627	-0.231349	-0.725538	0.044713	-0.125814	-0.683558	0.049536	-0.174913	-0.801351	0.543971	0.199293	-0.808806	0.537648	-0.171061	-0.755253	0.918623	0.203908	-0.762209	0.927521	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055386	-0.003720	0.375264	0.064526	-0.014122	0.369315	NaN	0.213878	
24	0.157049	-0.906442	0.087251	0.205163	-0.847773	0.103456	0.249205	-0.739435	0.049459	-0.145459	-0.895098	0.078782	-0.190365	-0.835956	0.104607	-0.231317	-0.725570	0.044729	-0.125929	-0.683419	0.049548	-0.174787	-0.801470	0.543989	0.199363	-0.808848	0.537671	-0.171031	-0.755303	0.918636	0.203882	-0.762266	0.927511	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.056302	-0.005246	0.376180	0.063916	-0.015342	0.369315	NaN	0.213878	
25	0.157051	-0.906432	0.087248	0.205149	-0.847786	0.103457	0.249137	-0.739401	0.049435	-0.145425	-0.895064	0.078778	-0.190441	-0.835880	0.104607	-0.231320	-0.725606	0.044753	-0.125867	-0.683563	0.049546	-0.174810	-0.801483	0.543989	0.199383	-0.808879	0.537661	-0.171018	-0.755343	0.918635	0.203991	-0.762342	0.927525	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.056302	-0.004941	0.376485	0.063305	-0.014427	0.369315	NaN	0.213878	
26	0.157059	-0.906442	0.087270	0.205170	-0.847818	0.103461	0.249136	-0.739338	0.049422	-0.145419	-0.895072	0.078789	-0.190421	-0.835914	0.104611	-0.231346	-0.725558	0.044733	-0.125788	-0.683631	0.049553	-0.174837	-0.801403	0.543973	0.199430	-0.808932	0.537661	-0.170967	-0.755397	0.918600	0.204053	-0.762341	0.927519	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.056912	-0.002195	0.377095	0.062695	-0.014732	0.369315	NaN	0.213878	
27	0.157104	-0.906437	0.087265	0.205177	-0.847827	0.103461	0.249218	-0.739455	0.049455	-0.145423	-0.895104	0.078773	-0.190470	-0.835912	0.104621	-0.231406	-0.725494	0.044700	-0.125870	-0.683555	0.049513	-0.174813	-0.801497	0.543986	0.199445	-0.808932	0.537632	-0.170941	-0.755444	0.918607	0.204122	-0.762394	0.927541	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058743	-0.004331	0.377400	0.063000	-0.014732	0.367789	NaN	0.213878	
28	0.157071	-0.906440	0.087228	0.205219	-0.847800	0.103458	0.249147	-0.739432	0.049409	-0.145425	-0.895118	0.078753	-0.190411	-0.835888	0.104607	-0.231303	-0.725644	0.044714	-0.125887	-0.683507	0.049504	-0.174718	-0.801553	0.543985	0.199494	-0.808987	0.537668	-0.170884	-0.755531	0.918601	0.204222	-0.762429	0.927565	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057827	-0.005857	0.377705	0.063305	-0.014427	0.367789	NaN	0.213878	
29	0.157056	-0.906426	0.087270	0.205215	-0.847840	0.103441	0.249208	-0.739455	0.049442	-0.145454	-0.895141	0.078759	-0.190415	-0.835956	0.104650	-0.231332	-0.725594	0.044707	-0.125795	-0.683659	0.049560	-0.174705	-0.801550	0.543974	0.199484	-0.808980	0.537655	-0.170872	-0.755579	0.918628	0.204157	-0.762428	0.927578	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.056607	-0.004331	0.378316	0.061474	-0.015342	0.368399	NaN	0.213878	
30	0.157101	-0.906425	0.087251	0.205218	-0.847816	0.103459	0.249179	-0.739427	0.049441	-0.145473	-0.895155	0.078709	-0.190383	-0.835922	0.104643	-0.231337	-0.725565	0.044699	-0.125824	-0.683544	0.049547	-0.174678	-0.801605	0.543961	0.199508	-0.808984	0.537642	-0.170850	-0.755650	0.918630	0.204234	-0.762420	0.927588	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.059048	-0.003720	0.378621	0.063000	-0.015037	0.368399	NaN	0.213878	
31	0.157114	-0.906436	0.087237	0.205192	-0.847817	0.103459	0.249125	-0.739363	0.049434	-0.145480	-0.895171	0.078756	-0.190441	-0.835978	0.104686	-0.231337	-0.725598	0.044733	-0.125909	-0.683473	0.049517	-0.174667	-0.801586	0.543995	0.199588	-0.809015	0.537654	-0.170834	-0.755730	0.918584	0.204204	-0.762378	0.927524	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058743	-0.001889	0.377705	0.063611	-0.014427	0.368094	NaN	0.213878	
32	0.157101	-0.906434	0.087243	0.205232	-0.847804	0.103471	0.249162	-0.739420	0.049433	-0.145448	-0.895116	0.078771	-0.190436	-0.835914	0.104658	-0.231355	-0.725541	0.044710	-0.125899	-0.683515	0.049540	-0.174657	-0.801548	0.544006	0.199578	-0.809002	0.537654	-0.170829	-0.755775	0.918638	0.204280	-0.762377	0.927548	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057217	-0.001584	0.377095	0.062085	-0.015037	0.367789	NaN	0.213878	
33	0.157071	-0.906430	0.087265	0.205155	-0.847846	0.103453	0.249195	-0.739421	0.049445	-0.145428	-0.895104	0.078744	-0.190430	-0.835905	0.104628	-0.231339	-0.725584	0.044729	-0.125829	-0.683572	0.049548	-0.174629	-0.801560	0.543999	0.199571	-0.808972	0.537649	-0.170775	-0.755816	0.918627	0.204226	-0.762326	0.927495	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057827	-0.007077	0.377400	0.062085	-0.015342	0.366873	NaN	0.213878	
34	0.157113	-0.906425	0.087258	0.205165	-0.847840	0.103460	0.249213	-0.739427	0.049446	-0.145407	-0.895071	0.078789	-0.190361	-0.835909	0.104595	-0.231332	-0.725552	0.044733	-0.125954	-0.683471	0.049506	-0.174623	-0.801549	0.543979	0.199571	-0.808978	0.537649	-0.170754	-0.755854	0.918634	0.204288	-0.762284	0.927520	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057827	-0.005551	0.376485	0.064221	-0.014427	0.367789	NaN	0.213878	
35	0.157108	-0.906435	0.087261	0.205171	-0.847818	0.103439	0.249158	-0.739438	0.049397	-0.145407	-0.895101	0.078727	-0.190357	-0.835859	0.104579	-0.231345	-0.725559	0.044720	-0.125900	-0.683505	0.049497	-0.174596	-0.801505	0.543959	0.199568	-0.808969	0.537642	-0.170793	-0.755903	0.918669	0.204317	-0.762239	0.927563	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057217	-0.001279	0.377705	0.062390	-0.015342	0.367178	NaN	0.213878	
36	0.157081	-0.906449	0.087263	0.205245	-0.847815	0.103461	0.249185	-0.739441	0.049426	-0.145435	-0.895082	0.078739	-0.190347	-0.835866	0.104592	-0.231382	-0.725573	0.044753	-0.125827	-0.683587	0.049505	-0.174553	-0.801551	0.543949	0.199573	-0.808929	0.537624	-0.170733	-0.755965	0.918717	0.204269	-0.762194	0.927532	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.059659	-0.003110	0.376790	0.062695	-0.014732	0.367789	NaN	0.213878	
37	0.157083	-0.906439	0.087264	0.205223	-0.847807	0.103461	0.249160	-0.739432	0.049442	-0.145447	-0.895113	0.078725	-0.190339	-0.835882	0.104640	-0.231339	-0.725581	0.044729	-0.125784	-0.683591	0.049540	-0.174540	-0.801470	0.543970	0.199594	-0.808909	0.537636	-0.170736	-0.756004	0.918686	0.204238	-0.762148	0.927492	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058133	-0.004026	0.376790	0.062695	-0.013511	0.368399	NaN	0.213878	
38	0.157114	-0.906435	0.087268	0.205225	-0.847784	0.103488	0.249155	-0.739444	0.049435	-0.145470	-0.895113	0.078724	-0.190364	-0.835874	0.104663	-0.231346	-0.725586	0.044737	-0.125849	-0.683532	0.049539	-0.174532	-0.801467	0.544003	0.199566	-0.808877	0.537632	-0.170774	-0.756044	0.918732	0.204187	-0.762104	0.927480	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.055996	-0.004941	0.376790	0.063305	-0.013511	0.367789	NaN	0.213878	
39	0.157151	-0.906419	0.087269	0.205222	-0.847833	0.103463	0.249182	-0.739445	0.049459	-0.145472	-0.895057	0.078762	-0.190357	-0.835887	0.104663	-0.231340	-0.725585	0.044734	-0.125912	-0.683420	0.049548	-0.174507	-0.801410	0.543985	0.199571	-0.808835	0.537617	-0.170734	-0.756060	0.918721	0.204159	-0.762056	0.927465	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058133	-0.004941	0.377705	0.064526	-0.013511	0.368094	NaN	0.213878	
40	0.157069	-0.906437	0.087236	0.205177	-0.847771	0.103448	0.249159	-0.739436	0.049410	-0.145481	-0.895099	0.078729	-0.190321	-0.835882	0.104659	-0.231341	-0.725598	0.044739	-0.125812	-0.683549	0.049544	-0.174477	-0.801403	0.543985	0.199590	-0.808769	0.537613	-0.170727	-0.756097	0.918726	0.204208	-0.762024	0.927480	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.059353	-0.002500	0.376790	0.062390	-0.015648	0.368094	NaN	0.213878	
41	0.157114	-0.906433	0.087295	0.205188	-0.847788	0.103442	0.249179	-0.739452	0.049449	-0.145446	-0.895071	0.078715	-0.190314	-0.835815	0.104641	-0.231369	-0.725541	0.044748	-0.125816	-0.683573	0.049504	-0.174429	-0.801347	0.543990	0.199589	-0.808731	0.537611	-0.170730	-0.756083	0.918717	0.204178	-0.762009	0.927470	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057827	-0.000058	0.377400	0.063305	-0.014427	0.368399	NaN	0.213878	
42	0.157113	-0.906440	0.087288	0.205187	-0.847792	0.103457	0.249221	-0.739447	0.049486	-0.145439	-0.895031	0.078794	-0.190323	-0.835873	0.104645	-0.231337	-0.725542	0.044718	-0.125935	-0.683393	0.049479	-0.174457	-0.801300	0.543969	0.199559	-0.808708	0.537633	-0.170746	-0.756048	0.918711	0.204123	-0.761926	0.927438	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058438	-0.004636	0.376790	0.063611	-0.013206	0.368094	NaN	0.213878	
43	0.157093	-0.906429	0.087283	0.205160	-0.847755	0.103440	0.249168	-0.739466	0.049473	-0.145428	-0.895026	0.078759	-0.190336	-0.835776	0.104631	-0.231311	-0.725600	0.044758	-0.125922	-0.683432	0.049504	-0.174534	-0.801260	0.543960	0.199572	-0.808657	0.537663	-0.170740	-0.756041	0.918714	0.204175	-0.761930	0.927437	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057217	-0.004636	0.376485	0.063611	-0.013817	0.367178	NaN	0.213878	
44	0.157037	-0.906418	0.087264	0.205138	-0.847739	0.103445	0.249170	-0.739402	0.049417	-0.145449	-0.895105	0.078760	-0.190347	-0.835860	0.104669	-0.231347	-0.725527	0.044695	-0.125847	-0.683494	0.049504	-0.174462	-0.801320	0.543988	0.199557	-0.808601	0.537656	-0.170747	-0.756037	0.918651	0.204066	-0.761876	0.927425	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058133	-0.001584	0.377095	0.062390	-0.014427	0.367178	NaN	0.213878	
45	0.157068	-0.906435	0.087284	0.205121	-0.847717	0.103437	0.249219	-0.739441	0.049480	-0.145439	-0.895056	0.078775	-0.190311	-0.835806	0.104627	-0.231315	-0.725578	0.044746	-0.125840	-0.683502	0.049563	-0.174498	-0.801296	0.543982	0.199543	-0.808484	0.537645	-0.170829	-0.756085	0.918745	0.204094	-0.761844	0.927461	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058133	-0.002500	0.375874	0.062695	-0.014122	0.367178	NaN	0.213878	
46	0.157130	-0.906418	0.087319	0.205151	-0.847757	0.103463	0.249195	-0.739426	0.049453	-0.145446	-0.895056	0.078767	-0.190305	-0.835836	0.104630	-0.231337	-0.725645	0.044752	-0.125916	-0.683421	0.049552	-0.174489	-0.801301	0.543965	0.199538	-0.808487	0.537663	-0.170815	-0.756085	0.918731	0.204024	-0.761840	0.927455	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.058438	-0.002195	0.374654	0.063916	-0.013206	0.367178	NaN	0.213878	
47	0.157136	-0.906476	0.087307	0.205167	-0.847770	0.103472	0.249208	-0.739418	0.049453	-0.145438	-0.895071	0.078751	-0.190293	-0.835861	0.104634	-0.231341	-0.725608	0.044745	-0.125849	-0.683498	0.049556	-0.174485	-0.801298	0.543970	0.199509	-0.808412	0.537641	-0.170826	-0.756083	0.918737	0.204058	-0.761788	0.927438	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057827	-0.003415	0.374348	0.062695	-0.012596	0.368094	NaN	0.213878	
48	0.157123	-0.906437	0.087301	0.205164	-0.847761	0.103448	0.249164	-0.739417	0.049423	-0.145432	-0.895094	0.078753	-0.190318	-0.835895	0.104648	-0.231321	-0.725604	0.044716	-0.125922	-0.683435	0.049509	-0.174491	-0.801330	0.543971	0.199469	-0.808396	0.537613	-0.170858	-0.756067	0.918741	0.204022	-0.761755	0.927454	0.000000	0.000000	0.000000	0.000000	0.000000	0.769512	0.459285	NaN	-0.057522	-0.003110	0.374959	0.062390	-0.013817	0.367484	NaN	0.213878	
