UDPV	// User ID
30-11-2020	// Evaluation date
UDLV_LV_03_orientation	30-11-2020	13:57:13:820	// Source file name and timestamp
100.000	// Sampling rate
37.751	// Data capture period

0.020000	// MOE
0.665000	// BslLeft
0.670000	// BslRight


Sample #	RHLBX	RHLBY	RHLBZ	RMALX	RMALY	RMALZ	RMELX	RMELY	RMELZ	LHLBX	LHLBY	LHLBZ	LMALX	LMALY	LMALZ	LMELX	LMELY	LMELZ	LMEMX	LMEMY	LMEMZ	LKNLX	LKNLY	LKNLZ	RKNLX	RKNLY	RKNLZ	LTRCX	LTRCY	LTRCZ	RTRCX	RTRCY	RTRCZ	LeftSuccessCount	RightSuccessCount	TargetHit_Left	TargetHit_Right	LeftCount	TrgtLeft	TrgtRight	LSL	RFx	RFy	RFz	LFx	LFy	LFz	RSL	Trgt	
10	0.112755	-0.852213	0.066697	0.182768	-0.788585	0.098538	0.241277	-0.675503	0.045909	-0.128640	-0.857123	0.070487	-0.182777	-0.791373	0.108504	-0.222058	-0.666654	0.049417	-0.116189	-0.627484	0.052127	-0.181736	-0.754448	0.517513	0.198275	-0.758271	0.518502	-0.179082	-0.712410	0.910763	0.187634	-0.720834	0.915872	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052663	-0.004946	0.398218	0.055139	-0.016969	0.381537	NaN	0.213878	
11	0.112747	-0.852199	0.066726	0.182793	-0.788586	0.098570	0.241294	-0.675488	0.045948	-0.128617	-0.857166	0.070504	-0.182827	-0.791479	0.108548	-0.222065	-0.666620	0.049458	-0.116135	-0.627501	0.052138	-0.181724	-0.754334	0.517537	0.198266	-0.758128	0.518481	-0.179053	-0.712406	0.910799	0.187629	-0.720839	0.915891	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.050527	-0.005862	0.397913	0.051782	-0.014832	0.381843	NaN	0.213878	
12	0.112798	-0.852202	0.066730	0.182750	-0.788593	0.098484	0.241274	-0.675524	0.045889	-0.128606	-0.857128	0.070379	-0.182755	-0.791358	0.108512	-0.222030	-0.666645	0.049453	-0.116116	-0.627461	0.052074	-0.181759	-0.754255	0.517545	0.198184	-0.758000	0.518402	-0.179073	-0.712437	0.910792	0.187537	-0.720827	0.915807	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052968	-0.008913	0.396082	0.050866	-0.016969	0.380927	NaN	0.213878	
13	0.112824	-0.852220	0.066695	0.182699	-0.788614	0.098396	0.241293	-0.675600	0.045823	-0.128580	-0.857166	0.070309	-0.182813	-0.791495	0.108509	-0.222018	-0.666694	0.049416	-0.116064	-0.627471	0.052038	-0.181734	-0.754093	0.517500	0.198143	-0.757883	0.518321	-0.179111	-0.712419	0.910794	0.187583	-0.720858	0.915757	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051443	-0.005251	0.397913	0.053918	-0.018189	0.382453	NaN	0.213878	
14	0.112837	-0.852252	0.066654	0.182654	-0.788600	0.098349	0.241282	-0.675583	0.045761	-0.128696	-0.857107	0.070267	-0.182789	-0.791414	0.108431	-0.222040	-0.666609	0.049313	-0.116083	-0.627465	0.051991	-0.181727	-0.753800	0.517401	0.198188	-0.757774	0.518272	-0.179223	-0.712414	0.910767	0.187507	-0.720864	0.915716	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051137	-0.004030	0.397303	0.053002	-0.018189	0.384284	NaN	0.213878	
15	0.112806	-0.852228	0.066594	0.182663	-0.788592	0.098373	0.241285	-0.675578	0.045746	-0.128709	-0.857096	0.070259	-0.182870	-0.791548	0.108467	-0.222013	-0.666670	0.049315	-0.116074	-0.627476	0.051987	-0.181718	-0.753556	0.517284	0.198093	-0.757616	0.518238	-0.179200	-0.712366	0.910795	0.187491	-0.720844	0.915749	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052968	-0.007387	0.396387	0.051171	-0.015138	0.384284	NaN	0.213878	
16	0.112802	-0.852218	0.066635	0.182631	-0.788560	0.098420	0.241250	-0.675546	0.045785	-0.128718	-0.857107	0.070298	-0.182750	-0.791313	0.108422	-0.222014	-0.666680	0.049295	-0.116093	-0.627483	0.052033	-0.181731	-0.753283	0.517208	0.198028	-0.757480	0.518302	-0.178984	-0.712364	0.910709	0.187446	-0.720818	0.915878	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051443	-0.007387	0.396387	0.053613	-0.018495	0.384589	NaN	0.213878	
17	0.112782	-0.852194	0.066696	0.182676	-0.788521	0.098500	0.241242	-0.675519	0.045837	-0.128714	-0.857096	0.070346	-0.182752	-0.791311	0.108459	-0.222026	-0.666669	0.049371	-0.116089	-0.627495	0.052092	-0.181701	-0.753072	0.517186	0.198084	-0.757302	0.518426	-0.179260	-0.712433	0.910810	0.187393	-0.720774	0.915896	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051137	-0.004336	0.397608	0.053002	-0.020020	0.385200	NaN	0.213878	
18	0.112757	-0.852182	0.066740	0.182702	-0.788464	0.098574	0.241258	-0.675493	0.045928	-0.128725	-0.857071	0.070414	-0.182820	-0.791410	0.108561	-0.222017	-0.666667	0.049446	-0.116132	-0.627496	0.052097	-0.181722	-0.752841	0.517248	0.197996	-0.757178	0.518409	-0.179302	-0.712377	0.910878	0.187380	-0.720745	0.915959	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052663	-0.004641	0.398218	0.052392	-0.015748	0.385200	NaN	0.213878	
19	0.112803	-0.852158	0.066808	0.182660	-0.788418	0.098594	0.241265	-0.675493	0.045962	-0.128644	-0.857094	0.070440	-0.182802	-0.791318	0.108611	-0.222019	-0.666575	0.049477	-0.116175	-0.627498	0.052091	-0.181709	-0.752580	0.517272	0.198031	-0.757048	0.518447	-0.179285	-0.712376	0.910961	0.187418	-0.720723	0.915984	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052663	-0.005251	0.397608	0.053307	-0.017884	0.385200	NaN	0.213878	
20	0.112829	-0.852211	0.066878	0.182681	-0.788456	0.098572	0.241247	-0.675561	0.045959	-0.128577	-0.857067	0.070360	-0.182741	-0.791231	0.108582	-0.221975	-0.666689	0.049496	-0.116093	-0.627496	0.052088	-0.181662	-0.752416	0.517262	0.197998	-0.756945	0.518405	-0.179307	-0.712372	0.911012	0.187427	-0.720725	0.915962	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051137	-0.005556	0.397913	0.054223	-0.018800	0.385810	NaN	0.213878	
21	0.112812	-0.852180	0.066795	0.182628	-0.788468	0.098487	0.241263	-0.675561	0.045860	-0.128598	-0.857124	0.070342	-0.182738	-0.791224	0.108578	-0.222014	-0.666691	0.049434	-0.116104	-0.627446	0.051969	-0.181697	-0.752269	0.517210	0.197985	-0.756873	0.518343	-0.179381	-0.712315	0.911003	0.187335	-0.720734	0.915899	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052358	-0.004030	0.398218	0.052697	-0.014832	0.386115	NaN	0.213878	
22	0.112784	-0.852158	0.066697	0.182616	-0.788496	0.098474	0.241253	-0.675586	0.045747	-0.128582	-0.857116	0.070279	-0.182715	-0.791131	0.108501	-0.222030	-0.666602	0.049342	-0.116046	-0.627449	0.051937	-0.181736	-0.752119	0.517141	0.197926	-0.756868	0.518306	-0.179429	-0.712252	0.910937	0.187292	-0.720764	0.915839	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.053884	-0.002810	0.398218	0.053002	-0.017274	0.386115	NaN	0.213878	
23	0.112770	-0.852129	0.066668	0.182844	-0.788668	0.098617	0.241255	-0.675515	0.045715	-0.128611	-0.857162	0.070394	-0.182688	-0.791088	0.108457	-0.222004	-0.666637	0.049302	-0.116041	-0.627404	0.051879	-0.181790	-0.751878	0.517061	0.197960	-0.756772	0.518325	-0.179431	-0.712145	0.910891	0.187246	-0.720749	0.915837	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052358	-0.003115	0.397303	0.053918	-0.018189	0.387031	NaN	0.213878	
24	0.112773	-0.852107	0.066722	0.182795	-0.788699	0.098668	0.241222	-0.675477	0.045733	-0.128641	-0.857149	0.070445	-0.182727	-0.791042	0.108454	-0.222017	-0.666601	0.049306	-0.115991	-0.627369	0.051907	-0.181816	-0.751702	0.517061	0.197864	-0.756711	0.518360	-0.179355	-0.712113	0.910846	0.187235	-0.720737	0.915931	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051443	-0.003725	0.396387	0.053002	-0.013917	0.386115	NaN	0.213878	
25	0.112779	-0.852090	0.066761	0.182604	-0.788411	0.098595	0.241257	-0.675422	0.045801	-0.128705	-0.856983	0.070460	-0.182721	-0.791033	0.108538	-0.222004	-0.666567	0.049340	-0.116037	-0.627387	0.051945	-0.181851	-0.751651	0.517154	0.197842	-0.756677	0.518362	-0.179355	-0.712128	0.910876	0.187282	-0.720759	0.916051	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052358	-0.003115	0.396692	0.052697	-0.015443	0.386115	NaN	0.213878	
26	0.112773	-0.852104	0.066858	0.182614	-0.788318	0.098650	0.241263	-0.675452	0.045889	-0.128610	-0.857013	0.070506	-0.182834	-0.791232	0.108623	-0.222027	-0.666541	0.049417	-0.116020	-0.627401	0.051979	-0.181911	-0.751565	0.517262	0.197905	-0.756663	0.518463	-0.179588	-0.712135	0.911039	0.187226	-0.720747	0.916033	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052663	-0.002810	0.395777	0.056054	-0.016358	0.385810	NaN	0.213878	
27	0.112789	-0.852118	0.066941	0.182808	-0.788551	0.098816	0.241248	-0.675440	0.045986	-0.128725	-0.856959	0.070507	-0.182788	-0.791054	0.108690	-0.221973	-0.666624	0.049484	-0.116056	-0.627415	0.051995	-0.181944	-0.751458	0.517305	0.197854	-0.756604	0.518480	-0.179559	-0.712173	0.911129	0.187269	-0.720779	0.916040	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051748	-0.001284	0.394251	0.053307	-0.013612	0.386115	NaN	0.213878	
28	0.112791	-0.852118	0.066942	0.182805	-0.788594	0.098808	0.240957	-0.675711	0.045781	-0.128695	-0.856933	0.070432	-0.182738	-0.791042	0.108678	-0.221970	-0.666659	0.049498	-0.116075	-0.627410	0.051984	-0.181979	-0.751422	0.517341	0.197840	-0.756623	0.518429	-0.179613	-0.712154	0.911150	0.187247	-0.720823	0.916059	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052053	-0.003420	0.396997	0.050256	-0.013917	0.386725	NaN	0.213878	
29	0.112797	-0.852142	0.066928	0.182874	-0.788574	0.098768	0.241123	-0.675598	0.045834	-0.128572	-0.857064	0.070423	-0.182740	-0.791076	0.108626	-0.221968	-0.666651	0.049471	-0.116066	-0.627459	0.051954	-0.181948	-0.751375	0.517264	0.197825	-0.756645	0.518432	-0.179617	-0.712075	0.911118	0.187163	-0.720900	0.916050	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052358	-0.000979	0.395166	0.054528	-0.013612	0.387336	NaN	0.213878	
30	0.112768	-0.852086	0.066819	0.182457	-0.788686	0.098721	0.241185	-0.675546	0.045764	-0.128715	-0.857038	0.070393	-0.182685	-0.790998	0.108551	-0.222003	-0.666569	0.049380	-0.116024	-0.627422	0.051899	-0.181950	-0.751332	0.517159	0.197807	-0.756636	0.518376	-0.179724	-0.712066	0.911032	0.187113	-0.720956	0.916046	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052053	0.000242	0.393335	0.054528	-0.014832	0.386725	NaN	0.213878	
31	0.112757	-0.852074	0.066786	0.182676	-0.788630	0.098710	0.241149	-0.675542	0.045685	-0.128627	-0.857099	0.070437	-0.182660	-0.790955	0.108494	-0.222019	-0.666555	0.049268	-0.116017	-0.627396	0.051837	-0.181922	-0.751270	0.517100	0.197782	-0.756675	0.518336	-0.179723	-0.712007	0.910952	0.187120	-0.721031	0.916068	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052663	-0.001894	0.393640	0.050866	-0.014527	0.386115	NaN	0.213878	
32	0.112758	-0.852029	0.066808	0.182717	-0.788614	0.098772	0.241147	-0.675468	0.045659	-0.128609	-0.857088	0.070460	-0.182693	-0.790963	0.108470	-0.221997	-0.666499	0.049288	-0.116048	-0.627341	0.051783	-0.181895	-0.751182	0.517087	0.197829	-0.756688	0.518442	-0.179502	-0.711959	0.910918	0.187122	-0.721033	0.916094	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052358	-0.003115	0.393946	0.053613	-0.013001	0.387031	NaN	0.213878	
33	0.112742	-0.852036	0.066857	0.182717	-0.788538	0.098814	0.241137	-0.675406	0.045713	-0.128628	-0.857068	0.070534	-0.182463	-0.790350	0.108510	-0.221987	-0.666527	0.049338	-0.115969	-0.627325	0.051855	-0.181920	-0.751246	0.517157	0.197822	-0.756777	0.518512	-0.179551	-0.711944	0.910974	0.187122	-0.721049	0.916113	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051137	-0.000979	0.393640	0.055749	-0.014222	0.386725	NaN	0.213878	
34	0.112739	-0.852052	0.066947	0.182429	-0.788664	0.098835	0.241162	-0.675390	0.045833	-0.128702	-0.856969	0.070529	-0.182622	-0.790746	0.108620	-0.221954	-0.666558	0.049406	-0.116052	-0.627349	0.051884	-0.181963	-0.751316	0.517277	0.197777	-0.756844	0.518530	-0.179603	-0.711967	0.911042	0.187173	-0.721106	0.916157	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052663	0.000547	0.393946	0.052697	-0.013917	0.386725	NaN	0.213878	
35	0.112730	-0.852117	0.067026	0.182698	-0.788589	0.098883	0.241215	-0.675443	0.045907	-0.128649	-0.857004	0.070529	-0.182698	-0.790898	0.108644	-0.221981	-0.666606	0.049469	-0.116053	-0.627378	0.051955	-0.181975	-0.751425	0.517291	0.197730	-0.756962	0.518541	-0.179889	-0.712028	0.911179	0.187130	-0.721133	0.916166	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.053274	-0.000979	0.393946	0.053002	-0.015138	0.385810	NaN	0.213878	
36	0.112787	-0.852084	0.066985	0.182781	-0.788626	0.098857	0.241238	-0.675523	0.045887	-0.128630	-0.857081	0.070534	-0.182518	-0.790499	0.108628	-0.221985	-0.666651	0.049456	-0.116096	-0.627432	0.051985	-0.181916	-0.751475	0.517242	0.197761	-0.757099	0.518527	-0.179570	-0.712033	0.911123	0.187133	-0.721161	0.916166	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.051748	-0.000979	0.395166	0.055139	-0.016969	0.388251	NaN	0.213878	
37	0.112766	-0.852108	0.066882	0.182693	-0.788658	0.098811	0.241233	-0.675556	0.045809	-0.128705	-0.857006	0.070427	-0.182668	-0.790961	0.108607	-0.222002	-0.666679	0.049404	-0.116009	-0.627425	0.052010	-0.181908	-0.751587	0.517151	0.197728	-0.757276	0.518417	-0.179742	-0.712112	0.911128	0.187059	-0.721261	0.916092	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052053	-0.001589	0.394861	0.053307	-0.014527	0.386115	NaN	0.213878	
38	0.112792	-0.852052	0.066870	0.182811	-0.788696	0.098785	0.241236	-0.675559	0.045777	-0.128728	-0.857016	0.070358	-0.182641	-0.790892	0.108486	-0.221991	-0.666651	0.049366	-0.116053	-0.627450	0.051913	-0.181878	-0.751691	0.517104	0.197698	-0.757432	0.518341	-0.179742	-0.712063	0.911067	0.187063	-0.721353	0.916040	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.054189	-0.001589	0.395166	0.052392	-0.013612	0.386725	NaN	0.213878	
39	0.112776	-0.852064	0.066878	0.182521	-0.788764	0.098742	0.241227	-0.675518	0.045686	-0.128604	-0.857158	0.070440	-0.182617	-0.790933	0.108497	-0.221966	-0.666586	0.049316	-0.116028	-0.627434	0.051827	-0.181831	-0.751764	0.517095	0.197713	-0.757604	0.518362	-0.179779	-0.712022	0.911003	0.187032	-0.721393	0.916002	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052968	-0.000368	0.396692	0.054223	-0.015748	0.386420	NaN	0.213878	
40	0.112776	-0.852023	0.066898	0.182736	-0.788636	0.098784	0.241235	-0.675418	0.045662	-0.128581	-0.857043	0.070431	-0.182660	-0.790862	0.108480	-0.221964	-0.666559	0.049297	-0.116049	-0.627346	0.051791	-0.181818	-0.751853	0.517103	0.197713	-0.757724	0.518427	-0.179523	-0.711977	0.910942	0.187074	-0.721453	0.916065	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052358	-0.000979	0.396692	0.053307	-0.014832	0.385810	NaN	0.213878	
41	0.112741	-0.852032	0.066933	0.182771	-0.788600	0.098813	0.241240	-0.675348	0.045698	-0.128558	-0.857027	0.070457	-0.182659	-0.790909	0.108506	-0.221995	-0.666477	0.049340	-0.116014	-0.627364	0.051899	-0.181802	-0.751988	0.517122	0.197727	-0.757932	0.518502	-0.179600	-0.711961	0.910975	0.187087	-0.721543	0.916122	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.053274	-0.002505	0.396082	0.053002	-0.016053	0.386115	NaN	0.213878	
42	0.112721	-0.852052	0.066988	0.182812	-0.788623	0.098877	0.241280	-0.675362	0.045813	-0.128742	-0.856951	0.070514	-0.182702	-0.790914	0.108555	-0.221996	-0.666587	0.049399	-0.116042	-0.627367	0.051919	-0.181793	-0.752079	0.517184	0.197767	-0.758073	0.518564	-0.179773	-0.712032	0.911055	0.187128	-0.721551	0.916129	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.053274	-0.000979	0.396387	0.053613	-0.016053	0.386725	NaN	0.213878	
43	0.112736	-0.852064	0.066945	0.182769	-0.788637	0.098837	0.241284	-0.675433	0.045864	-0.128647	-0.857005	0.070466	-0.182688	-0.790976	0.108548	-0.222007	-0.666652	0.049422	-0.116063	-0.627416	0.051997	-0.181794	-0.752299	0.517183	0.197784	-0.758266	0.518559	-0.179673	-0.712114	0.911052	0.187103	-0.721660	0.916124	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052358	0.001463	0.396692	0.053002	-0.013307	0.386725	NaN	0.213878	
44	0.112772	-0.852070	0.066942	0.182791	-0.788699	0.098807	0.241312	-0.675477	0.045840	-0.128595	-0.857094	0.070432	-0.182756	-0.791136	0.108605	-0.221998	-0.666687	0.049420	-0.116115	-0.627456	0.052029	-0.181777	-0.752471	0.517196	0.197817	-0.758475	0.518507	-0.179659	-0.712185	0.911086	0.187115	-0.721719	0.916092	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.052968	0.000242	0.397303	0.053307	-0.016053	0.385200	NaN	0.213878	
45	0.112776	-0.852070	0.066915	0.182596	-0.788445	0.098565	0.241303	-0.675517	0.045808	-0.128592	-0.857098	0.070463	-0.182737	-0.791128	0.108578	-0.222022	-0.666651	0.049417	-0.116054	-0.627460	0.052054	-0.181784	-0.752627	0.517174	0.197887	-0.758669	0.518499	-0.179723	-0.712200	0.911031	0.187048	-0.721840	0.916024	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.054494	-0.001589	0.397913	0.053918	-0.016969	0.384589	NaN	0.213878	
46	0.112766	-0.852081	0.066872	0.182627	-0.788456	0.098539	0.241297	-0.675508	0.045710	-0.128688	-0.857018	0.070386	-0.182814	-0.791282	0.108559	-0.222012	-0.666679	0.049386	-0.116073	-0.627441	0.051965	-0.181813	-0.752836	0.517142	0.197978	-0.758892	0.518538	-0.179767	-0.712269	0.911003	0.187055	-0.721943	0.915969	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.054189	-0.002505	0.397913	0.051782	-0.015138	0.384589	NaN	0.213878	
47	0.112759	-0.852061	0.066872	0.182236	-0.788522	0.098467	0.241290	-0.675462	0.045652	-0.128752	-0.857007	0.070360	-0.182814	-0.791236	0.108515	-0.221991	-0.666649	0.049356	-0.116077	-0.627414	0.051901	-0.181809	-0.753007	0.517188	0.197957	-0.759115	0.518503	-0.179732	-0.712273	0.910966	0.187024	-0.722014	0.915958	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.054189	-0.001894	0.398828	0.053307	-0.016053	0.384589	NaN	0.213878	
48	0.112784	-0.852073	0.066876	0.182555	-0.788445	0.098482	0.241295	-0.675437	0.045641	-0.128590	-0.857066	0.070381	-0.182749	-0.791202	0.108433	-0.221985	-0.666610	0.049295	-0.116021	-0.627362	0.051869	-0.181826	-0.753182	0.517171	0.197939	-0.759360	0.518527	-0.179710	-0.712348	0.910913	0.187030	-0.722104	0.915930	0.000000	0.000000	0.000000	0.000000	0.000000	0.808512	0.520285	NaN	-0.056020	-0.001284	0.400354	0.055139	-0.015138	0.385505	NaN	0.213878	
